"filename", "language", "JSON", "EditorConfig", "JavaScript", "Markdown", "YAML", "TypeScript", "HTML", "CSS", "XML", "Properties", "comment", "blank", "total"
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\instrument\instrument.form.component.html", "HTML", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 1, 9, 72
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\instrument\instrument.form.component.ts", "TypeScript", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 3, 20, 139
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\instrument\instrument.module.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 3, 22
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\instrument\instrument.routes.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\menu\menu.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 9, 40
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\menu\menu.component.html", "HTML", 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 3, 213
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\menu\menu.component.ts", "TypeScript", 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 1, 32, 182
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\menu\menu.module.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 14
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\concept\preview.concept.component.html", "HTML", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 2, 56
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\concept\preview.concept.component.ts", "TypeScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 12, 45
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\concept\preview.conceptlist.component.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 5, 29
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\controlconstruct\preview.condition.component.ts", "TypeScript", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 12, 90
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\controlconstruct\preview.controlconstruct.component.ts", "TypeScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 5, 38
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\controlconstruct\preview.question.component.ts", "TypeScript", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 12, 102
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\controlconstruct\preview.sequence.component.ts", "TypeScript", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 19, 152
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\controlconstruct\preview.statement.component.ts", "TypeScript", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 7, 51
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\instrument\preview.instrument.component.ts", "TypeScript", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 5, 51
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\preview-dialog.component.ts", "TypeScript", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 1, 18, 84
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\preview.component.html", "HTML", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 11, 4, 93
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\preview.component.ts", "TypeScript", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 11, 13, 69
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\preview.module.ts", "TypeScript", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 7, 56
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\publication\preview.publication.component.html", "HTML", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 4, 43
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\publication\preview.publication.component.ts", "TypeScript", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 1, 7, 71
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\questionitem\preview.questionitem-grid.component.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 7, 60
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\questionitem\preview.questionitem.component.ts", "TypeScript", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 6, 42
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\codelist.component.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 9, 61
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\datetime.component.ts", "TypeScript", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 8, 63
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\missing.component.ts", "TypeScript", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 8, 40
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\mixed.component.ts", "TypeScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 6, 41
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\numeric.component.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 9, 62
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\preview.responsedomain-grid.component.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 6, 30
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\preview.responsedomain.component.ts", "TypeScript", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 10, 81
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\scale.component.html", "HTML", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 2, 3, 43
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\scale.component.ts", "TypeScript", 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 30, 162
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\responsedomain\text.component.ts", "TypeScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 6, 39
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\study\preview.study.component.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 4, 34
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\study\preview.studylist.component.ts", "TypeScript", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 6, 37
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\surveyprogram\preview.survey.component.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 4, 34
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\topicgroup\preview.topic.component.html", "HTML", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 6, 43
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\topicgroup\preview.topic.component.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 14, 57
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\preview\topicgroup\preview.topiclist.component.ts", "TypeScript", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 7, 38
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\publication\publication.component.html", "HTML", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 5, 12
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\publication\publication.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 16
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\publication\publication.detail.component.html", "HTML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\publication\publication.detail.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 6, 17
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\publication\publication.form.component.html", "HTML", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 8, 35
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\publication\publication.form.component.ts", "TypeScript", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 3, 18, 114
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\publication\publication.module.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\publication\publication.preselector.component.ts", "TypeScript", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 12, 61
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\publication\publication.routes.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\question\question.component.html", "HTML", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 4, 10
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\question\question.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 16
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\question\question.detail.component.html", "HTML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\question\question.detail.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 16
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\question\question.form.component.html", "HTML", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 9, 44
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\question\question.form.component.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 1, 12, 65
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\question\question.module.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 22
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\question\question.route.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 5, 29
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\referenced\changelog.component.html", "HTML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4, 9
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\referenced\referenced.component.html", "HTML", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 4, 10
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\referenced\referenced.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 16
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\referenced\referenced.detail.component.html", "HTML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\referenced\referenced.detail.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 6, 17
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\referenced\referenced.form.component.html", "HTML", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\referenced\referenced.form.component.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 10, 34
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\referenced\referenced.module.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\referenced\referenced.routes.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\anchor-point.component.ts", "TypeScript", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 11, 68
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.component.html", "HTML", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 5, 12
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 4, 15
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.detail.component.html", "HTML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.detail.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 6, 17
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.form.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 10, 7, 31
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.form.component.html", "HTML", 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 13, 203
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.form.component.ts", "TypeScript", 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 3, 37, 216
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.module.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 6, 25
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.preselector.component.ts", "TypeScript", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 13, 76
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\responsedomain\responsedomain.route.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\search\search.component.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\search\search.component.spec.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 6, 26
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\search\search.component.ts", "TypeScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 1, 8, 50
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\search\search.module.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 3, 14
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\search\search.route.ts", "TypeScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 16, 7, 37
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors-dialog\element-collection\element-collection.component.ts", "TypeScript", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 14, 97
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors-dialog\element-revision-collection\element-revision-collection.component.ts", "TypeScript", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 3, 18, 139
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors-dialog\element-revision-ref\element-revision-ref.component.html", "HTML", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 1, 5, 74
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors-dialog\element-revision-ref\element-revision-ref.component.ts", "TypeScript", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 4, 25, 145
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors-dialog\element-revision\element-revision.component.ts", "TypeScript", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 3, 11, 68
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors-dialog\question-items\question-items.component.ts", "TypeScript", 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 3, 19, 157
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors-dialog\responsedomain\responsedomain.component.html", "HTML", 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 1, 1, 103
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors-dialog\responsedomain\responsedomain.component.ts", "TypeScript", 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 8, 28, 181
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors-dialog\selectors-dialog.module.ts", "TypeScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors\element-revision\element-revision.component.ts", "TypeScript", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 2, 14, 114
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors\element\element.component.ts", "TypeScript", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 1, 14, 92
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors\revision\revision.component.html", "HTML", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 1, 29
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors\revision\revision.component.ts", "TypeScript", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 1, 14, 81
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\selectors\selectors.module.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\universe\universe.component.html", "HTML", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 4, 11
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\universe\universe.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 16
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\universe\universe.detail.component.html", "HTML", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\universe\universe.detail.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 6, 17
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\universe\universe.form.component.html", "HTML", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 5, 25
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\universe\universe.form.component.ts", "TypeScript", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 10, 41
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\universe\universe.module.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\universe\universe.routes.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\user\user.component.html", "HTML", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 4, 11
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\user\user.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 16
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\user\user.detail.component.html", "HTML", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\user\user.detail.component.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 6, 17
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\user\user.form.component.html", "HTML", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 7, 6, 51
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\user\user.form.component.ts", "TypeScript", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 17, 80
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\user\user.module.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\app\modules\user\user.routes.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\assets\images\file-pdf.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\assets\images\file-xml.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\environments\environment.home.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\environments\environment.prod.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\environments\environment.stage.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\environments\environment.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6, 2, 13
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\index.home.html", "HTML", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 16
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\index.html", "HTML", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 4, 18
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\main.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 13
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\polyfills.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 53, 16, 71
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 2, 8
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\test.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 4, 4, 21
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\tsconfig.app.json", "JSON", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 25
"c:\Users\sno.NSD\IdeaProjects\qddt-client\src\tsconfig.spec.json", "JSON", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Users\sno.NSD\IdeaProjects\qddt-client\travis.yml", "YAML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 1, 5, 26
"c:\Users\sno.NSD\IdeaProjects\qddt-client\tsconfig.app.json", "JSON", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\sno.NSD\IdeaProjects\qddt-client\tsconfig.json", "JSON", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\sno.NSD\IdeaProjects\qddt-client\tsconfig.spec.json", "JSON", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\sno.NSD\IdeaProjects\qddt-client\tslint.json", "JSON", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 92
"Total", "-", 13775, 10, 61, 66, 20, 11745, 2693, 505, 1098, 1, 847, 3019, 33840